time,open,high,low,close,MA,MA,MA,MA,MA,MA,Volume,Volume MA,Histogram,MACD,Signal
2020-05-14T06:15:00Z,1467.35,1468.45,1465.1,1467,1470.867865,1467.121582,NaN,NaN,NaN,NaN,107536,222646.55,0.370081695,-4.267917127,-4.637998822
2020-05-14T06:20:00Z,1467.05,1468.75,1466,1468.15,1470.620786,1467.378686,NaN,NaN,NaN,NaN,83864,220755.85,0.568527743,-3.927339143,-4.495866886
2020-05-14T06:25:00Z,1468.15,1469.4,1467.5,1468.55,1470.432533,1467.671515,NaN,NaN,NaN,NaN,108673,211235.95,0.733473682,-3.579024783,-4.312498465
2020-05-14T06:30:00Z,1468.5,1469.8,1466,1466,1470.029575,1467.253636,NaN,NaN,NaN,NaN,152790,199080.75,0.648247314,-3.502189323,-4.150436637
2020-05-14T06:35:00Z,1466,1466.7,1460.05,1462.5,1469.345069,1466.065227,NaN,NaN,NaN,NaN,296707,196801,0.341357412,-3.723739871,-4.065097283
2020-05-14T06:40:00Z,1462.4,1463.55,1458,1460.9,1468.577335,1464.77392,NaN,NaN,NaN,NaN,335117,202340.05,0.054585491,-3.996865419,-4.051450911
2020-05-14T06:45:00Z,1460.25,1460.75,1456.1,1460,1467.797577,1463.58044,NaN,NaN,NaN,NaN,275649,202111.45,-0.152119077,-4.241599757,-4.08948068
2020-05-14T06:50:00Z,1460,1463.7,1459.2,1462.4,1467.306888,1463.28533,NaN,NaN,NaN,NaN,212522,206564.6,-0.053095719,-4.155850329,-4.10275461
2020-05-14T06:55:00Z,1462.5,1464.3,1462,1462.3,1466.851717,1463.038998,NaN,NaN,NaN,NaN,116177,194520.7,0.044093198,-4.047638112,-4.09173131
2020-05-14T07:00:00Z,1462.3,1465,1460.3,1460.55,1466.278833,1462.416748,NaN,NaN,NaN,NaN,211346,185148.7,0.012419266,-4.076207227,-4.088626494
2020-05-14T07:05:00Z,1460.8,1462,1459,1459.95,1465.703485,1461.800061,NaN,NaN,NaN,NaN,151188,179476.85,-0.011885451,-4.103483307,-4.091597856
2020-05-14T07:10:00Z,1460,1460.4,1459.5,1460,1465.184986,1461.350046,NaN,NaN,NaN,NaN,116017,170660.2,0.017886487,-4.069239748,-4.087126234
2020-05-14T07:15:00Z,1460,1461.45,1459.6,1460.15,1464.72726,1461.050034,NaN,NaN,NaN,NaN,177038,168548.5,0.086748322,-3.978690831,-4.065439154
2020-05-14T07:20:00Z,1460.15,1460.4,1459.1,1459.85,1464.283873,1460.750026,NaN,NaN,NaN,NaN,112043,166845.55,0.14236654,-3.887480978,-4.029847519
2020-05-14T07:25:00Z,1459.9,1460.1,1457.35,1458.7,1463.776248,1460.237519,NaN,NaN,NaN,NaN,114607,165173.7,0.123405299,-3.875590895,-3.998996194
2020-05-14T07:30:00Z,1458.6,1460.35,1458,1459.15,1463.35568,1459.96564,NaN,NaN,NaN,NaN,111803,165155.15,0.177674572,-3.776902979,-3.954577551
2020-05-14T07:35:00Z,1459.5,1460.55,1458.75,1459.8,1463.032436,1459.92423,NaN,NaN,NaN,NaN,80611,164749.5,0.288509017,-3.59394128,-3.882450297
2020-05-14T07:40:00Z,1460.8,1460.8,1458.2,1459,1462.665851,1459.693172,NaN,NaN,NaN,NaN,95362,164919.4,0.319982992,-3.482471557,-3.802454549
2020-05-14T07:45:00Z,1458.75,1459.25,1456.5,1457.7,1462.21441,1459.194879,NaN,NaN,NaN,NaN,150961,163183.8,0.262893348,-3.473837863,-3.736731212
2020-05-14T07:50:00Z,1457.7,1458,1451,1453.8,1461.449464,1457.846159,NaN,NaN,NaN,NaN,561567,178578.9,-0.03893526,-3.785400286,-3.746465027
2020-05-14T07:55:00Z,1454,1454,1440.5,1443,1459.77224,1454.13462,NaN,NaN,NaN,NaN,941378,220271,-0.986084022,-4.979070054,-3.992986032
2020-05-14T08:00:00Z,1442.2,1448.8,1442.05,1447.6,1458.665673,1452.500965,NaN,NaN,NaN,NaN,373893,234772.45,-1.135783666,-5.412715614,-4.276931948
2020-05-14T08:05:00Z,1447.35,1449,1444,1446.75,1457.58243,1451.063223,NaN,NaN,NaN,NaN,232895,240983.55,-1.185813421,-5.759198724,-4.573385304
2020-05-14T08:10:00Z,1446.5,1448,1443,1446.8,1456.602209,1449.997418,NaN,NaN,NaN,NaN,182288,242458.45,-1.101944521,-5.950815955,-4.848871434
2020-05-14T08:15:00Z,1446.8,1450,1445,1447.15,1455.742917,1449.285563,NaN,NaN,NaN,NaN,235014,239373.8,-0.915138441,-5.992794485,-5.077656044
2020-05-14T08:20:00Z,1447.05,1453.55,1446.2,1451.9,1455.393561,1449.939172,NaN,NaN,NaN,NaN,362098,240722.85,-0.34698348,-5.511385394,-5.164401914
2020-05-14T08:25:00Z,1451.85,1454.9,1447.1,1447.9,1454.712328,1449.429379,NaN,NaN,NaN,NaN,395754,246728.1,-0.222283539,-5.442256338,-5.219972799
2020-05-14T08:30:00Z,1448,1449.15,1441.45,1441.55,1453.515753,1447.459534,NaN,NaN,NaN,NaN,486491,260426.55,-0.551774265,-5.909690629,-5.357916365
2020-05-14T08:35:00Z,1441.35,1441.6,1433.35,1439.8,1452.268866,1445.544651,NaN,NaN,NaN,NaN,910894,300162.4,-0.801221413,-6.359443131,-5.558221718
2020-05-14T08:40:00Z,1440.05,1440.05,1431.4,1438.05,1450.976242,1443.670988,NaN,NaN,NaN,NaN,460510,312620.6,-0.985422446,-6.789999775,-5.80457733
2020-05-14T08:45:00Z,1438.15,1440,1434.95,1436.55,1449.664766,1441.890741,NaN,NaN,NaN,NaN,335811,321851.75,-1.098163048,-7.17728114,-6.079118092
2020-05-14T08:50:00Z,1436.6,1439.6,1436.6,1438.5,1448.649787,1441.043056,NaN,NaN,NaN,NaN,181740,325137.9,-0.902261837,-7.206945388,-6.304683551
2020-05-14T08:55:00Z,1439,1441.7,1435,1436.45,1447.540715,1439.894792,NaN,NaN,NaN,NaN,283977,330484.85,-0.820792879,-7.330674649,-6.509881771
2020-05-14T09:00:00Z,1436.3,1440,1434.35,1439.3,1446.791559,1439.746094,NaN,NaN,NaN,NaN,265876,338176.5,-0.449497554,-7.071753713,-6.622256159
2020-05-14T09:05:00Z,1439.25,1444.05,1438.8,1442.3,1446.383236,1440.38457,NaN,NaN,NaN,NaN,363037,350598,0.092296399,-6.506885661,-6.599182059
2020-05-14T09:10:00Z,1442.1,1450.95,1442.1,1447.55,1446.489305,1442.175928,NaN,NaN,NaN,NaN,640426,377029.15,0.875675528,-5.504587649,-6.380263177
2020-05-14T09:15:00Z,1449.05,1451.8,1442.3,1445.75,1446.422096,1443.069446,NaN,NaN,NaN,NaN,437107,394853.95,1.240275863,-4.829918349,-6.070194212
2020-05-14T09:20:00Z,1445.85,1446,1442.5,1445.1,1446.301905,1443.577084,NaN,NaN,NaN,NaN,192495,399710.6,1.408237971,-4.309896748,-5.718134719
2020-05-14T09:25:00Z,1445.15,1446,1437.7,1442,1445.910823,1443.182813,NaN,NaN,NaN,NaN,395277,411926.4,1.260528617,-4.142473948,-5.403002565
2020-05-14T09:30:00Z,1441.85,1442.65,1437.6,1439.25,1445.305294,1442.19961,NaN,NaN,NaN,NaN,306279,399162,0.94897992,-4.216777665,-5.165757585
2020-05-14T09:35:00Z,1439.55,1439.6,1436.3,1439.4,1444.768449,1441.499707,NaN,NaN,NaN,NaN,383233,371254.75,0.766075742,-4.208162907,-4.974238649
2020-05-14T09:40:00Z,1439.55,1441.6,1432.05,1434.75,1443.857681,1439.812281,NaN,NaN,NaN,NaN,759869,390553.55,0.315296003,-4.580118645,-4.895414648
2020-05-14T09:45:00Z,1434.5,1435.6,1431,1435.6,1443.106982,1438.75921,NaN,NaN,NaN,NaN,539947,405906.15,0.130833198,-4.731873151,-4.862706349
2020-05-14T09:50:00Z,1435.1,1438.65,1430.05,1437.85,1442.629075,1438.531908,NaN,NaN,NaN,NaN,609236,427253.55,0.224392154,-4.582216156,-4.80660831
2020-05-14T09:55:00Z,1437.85,1438.65,1435.2,1436.9,1442.10825,1438.123931,NaN,NaN,NaN,NaN,394019,435203.8,0.24678067,-4.498132473,-4.744913143
2020-05-15T03:45:00Z,1444,1444,1421.15,1422.85,1440.3575,1434.305448,NaN,NaN,NaN,NaN,1073008,470749.3,-0.746986697,-5.678646515,-4.931659817
2020-05-15T03:50:00Z,1423.75,1432,1422.5,1429.9,1439.406818,1433.204086,NaN,NaN,NaN,NaN,706043,486263.75,-0.747994109,-5.866652454,-5.118658345
2020-05-15T03:55:00Z,1430,1436.95,1428.3,1435.65,1439.065289,1433.815565,NaN,NaN,NaN,NaN,456526,484765.5,-0.230580164,-5.406883549,-5.176303386
2020-05-15T04:00:00Z,1436.6,1441.35,1436,1439.85,1439.136627,1435.324173,NaN,NaN,NaN,NaN,583299,468385.75,0.463856265,-4.596483055,-5.060339319
2020-05-15T04:05:00Z,1439.35,1440.4,1433.6,1436.65,1438.91057,1435.65563,NaN,NaN,NaN,NaN,312271,460973.8,0.679692557,-4.210723623,-4.89041618
2020-05-15T04:10:00Z,1437.05,1438.8,1434.6,1438.35,1438.859609,1436.329223,NaN,NaN,NaN,NaN,301195,459243,0.949390472,-3.703678091,-4.653068562
2020-05-15T04:15:00Z,1438.45,1443.75,1437.3,1437.95,1438.776917,1436.734417,NaN,NaN,NaN,NaN,596156,479963.8,1.079453354,-3.30375187,-4.383205224
2020-05-15T04:20:00Z,1437.3,1437.95,1430.15,1430.15,1437.992652,1435.088313,NaN,NaN,NaN,NaN,342107,482870.3,0.565282591,-3.676601986,-4.241884576
2020-05-15T04:25:00Z,1429.55,1433.45,1426.3,1430,1437.266047,1433.816235,NaN,NaN,NaN,NaN,529176,496035.3,0.247272687,-3.932793717,-4.180066404
2020-05-15T04:30:00Z,1430.8,1430.8,1427.05,1429.9,1436.596406,1432.837176,NaN,NaN,NaN,NaN,298063,492786.6,0.071110106,-4.091178772,-4.162288878
2020-05-15T04:35:00Z,1430.2,1435.5,1429.9,1435.4,1436.487642,1433.477882,NaN,NaN,NaN,NaN,235925,472561.55,0.406933643,-3.653621824,-4.060555467
2020-05-15T04:40:00Z,1436,1436,1430.45,1430.45,1435.938766,1432.720911,NaN,NaN,NaN,NaN,274406,464426.5,0.265062283,-3.729227613,-3.994289896
2020-05-15T04:45:00Z,1430.45,1431.55,1427.7,1431.15,1435.503423,1432.328184,NaN,NaN,NaN,NaN,201255,464864.5,0.254063316,-3.676710751,-3.930774067
2020-05-15T04:50:00Z,1431.45,1433,1428.55,1431,1435.094021,1431.996138,NaN,NaN,NaN,NaN,145698,452385.55,0.26087055,-3.60468588,-3.86555643
2020-05-15T04:55:00Z,1430.75,1431.3,1428.6,1430.25,1434.653656,1431.559603,NaN,NaN,NaN,NaN,123630,443253.1,0.233202518,-3.574053282,-3.8072558
2020-05-15T05:00:00Z,1430,1432,1429.5,1430.7,1434.294232,1431.344702,NaN,NaN,NaN,NaN,146498,431416.35,0.27410365,-3.464626238,-3.738729888
2020-05-15T05:05:00Z,1431,1431.5,1425.75,1426.5,1433.585666,1430.133527,NaN,NaN,NaN,NaN,274998,407172.8,0.009937898,-3.726307516,-3.736245413
2020-05-15T05:10:00Z,1426.45,1428.8,1424.3,1427.9,1433.068787,1429.575145,NaN,NaN,NaN,NaN,253090,392829.95,-0.013074594,-3.752588656,-3.739514062
2020-05-15T05:15:00Z,1427.35,1429,1427.35,1428.35,1432.639806,1429.268859,NaN,NaN,NaN,NaN,138737,369305,0.043713336,-3.684872391,-3.728585728
2020-05-15T05:20:00Z,1428.25,1430.05,1427.25,1427.35,1432.158915,1428.789144,NaN,NaN,NaN,NaN,163662,357787.15,0.03909056,-3.679722528,-3.718813088
2020-05-15T05:25:00Z,1427.45,1428.8,1424.3,1425.25,1431.530832,1427.904358,NaN,NaN,NaN,NaN,235605,315917,-0.084761241,-3.82476464,-3.740003398
2020-05-15T05:30:00Z,1425.05,1429,1425.05,1427.85,1431.196211,1427.890769,NaN,NaN,NaN,NaN,227084,291969.05,0.073026885,-3.648719792,-3.721746677
2020-05-15T05:35:00Z,1427.85,1429.05,1424.6,1425.6,1430.687464,1427.318076,NaN,NaN,NaN,NaN,176795,277982.5,0.036461239,-3.676170128,-3.712631367
2020-05-15T05:40:00Z,1425.5,1425.8,1420.55,1420.95,1429.80224,1425.726057,NaN,NaN,NaN,NaN,373938,267514.45,-0.295912252,-4.082521682,-3.78660943
2020-05-15T05:45:00Z,1421.65,1423,1418.2,1420.3,1428.9384,1424.369543,NaN,NaN,NaN,NaN,508347,277318.25,-0.49539104,-4.40584823,-3.91045719
2020-05-15T05:50:00Z,1420.1,1421,1416.1,1420,1428.125818,1423.277157,NaN,NaN,NaN,NaN,354209,279968.95,-0.574604793,-4.628713182,-4.054108388
2020-05-15T05:55:00Z,1419.65,1419.65,1416.5,1418.1,1427.21438,1421.982868,NaN,NaN,NaN,NaN,191043,259713.3,-0.692279847,-4.919458198,-4.22717835
2020-05-15T06:00:00Z,1418.3,1423.6,1416.5,1420.6,1426.613073,1421.637151,NaN,NaN,NaN,NaN,343241,259770,-0.499523683,-4.851582954,-4.352059271
2020-05-15T06:05:00Z,1420.8,1422,1415.1,1418.75,1425.898248,1420.915363,NaN,NaN,NaN,NaN,354628,251042.6,-0.446840817,-4.910610292,-4.463769475
2020-05-15T06:10:00Z,1418.95,1421,1418,1420.5,1425.407498,1420.811522,NaN,NaN,NaN,NaN,167828,244530.85,-0.215779797,-4.733494221,-4.517714424
2020-05-15T06:15:00Z,1420.1,1423.25,1420,1423.2,1425.206817,1421.408642,NaN,NaN,NaN,NaN,360343,250751.75,0.18345763,-4.288392387,-4.471850017
2020-05-15T06:20:00Z,1423.35,1425.8,1420.65,1421.55,1424.874379,1421.443981,NaN,NaN,NaN,NaN,315679,252815.4,0.341652594,-4.044784275,-4.386436869
2020-05-15T06:25:00Z,1421.65,1423,1421.5,1422.3,1424.640344,1421.657986,NaN,NaN,NaN,NaN,96499,247577.6,0.519201495,-3.737435,-4.256636495
2020-05-15T06:30:00Z,1422.2,1422.5,1419.25,1421.95,1424.395768,1421.73099,NaN,NaN,NaN,NaN,147854,247685.4,0.616069983,-3.486549016,-4.102618999
2020-05-15T06:35:00Z,1421.8,1422.5,1419.65,1422,1424.177971,1421.798242,NaN,NaN,NaN,NaN,93978,246202.8,0.685862633,-3.245290708,-3.931153341
2020-05-15T06:40:00Z,1421.35,1422.6,1420.75,1421.05,1423.89361,1421.611182,NaN,NaN,NaN,NaN,71263,242441.05,0.659296872,-3.107032251,-3.766329123
2020-05-15T06:45:00Z,1421.05,1424.3,1421.05,1423.2,1423.830554,1422.008386,NaN,NaN,NaN,NaN,243229,240852.6,0.802728221,-2.762918846,-3.565647067
2020-05-15T06:50:00Z,1423,1423.6,1421.65,1422.8,1423.736867,1422.20629,NaN,NaN,NaN,NaN,121038,234250,0.852256717,-2.500326171,-3.352582888
2020-05-15T06:55:00Z,1422.8,1427.8,1422.6,1424.5,1423.806243,1422.779717,NaN,NaN,NaN,NaN,440260,249326.15,0.994520123,-2.109432735,-3.103952858
2020-05-15T07:00:00Z,1424.45,1428.3,1424.45,1427.05,1424.10113,1423.847288,NaN,NaN,NaN,NaN,457188,264002.45,1.246631135,-1.545663939,-2.792295074
2020-05-15T07:05:00Z,1427.45,1427.5,1423.85,1425.55,1424.232846,1424.272966,NaN,NaN,NaN,NaN,258652,265154.8,1.249465044,-1.230463769,-2.479928813
2020-05-15T07:10:00Z,1425,1426.15,1422.2,1422.2,1424.048041,1423.754724,NaN,NaN,NaN,NaN,155136,261557.4,0.958144621,-1.282248037,-2.240392658
2020-05-15T07:15:00Z,1422.55,1425.5,1421.55,1424.85,1424.120947,1424.028543,NaN,NaN,NaN,NaN,143019,259868.6,0.943510574,-1.06100444,-2.004515014
2020-05-15T07:20:00Z,1424.8,1426.05,1423.5,1425.85,1424.278133,1424.483908,NaN,NaN,NaN,NaN,199961,251169.75,0.975931711,-0.784600375,-1.760532086
2020-05-15T07:25:00Z,1425.85,1426.5,1422.35,1423,1424.161939,1424.112931,NaN,NaN,NaN,NaN,160587,233781.75,0.74800319,-0.825528099,-1.573531289
2020-05-15T07:30:00Z,1423,1423.4,1418.75,1419.95,1423.779036,1423.072198,NaN,NaN,NaN,NaN,287980,230470.3,0.355365963,-1.129323835,-1.484689798
2020-05-15T07:35:00Z,1420.4,1423.3,1419.7,1421.85,1423.603669,1422.766648,NaN,NaN,NaN,NaN,108583,226347.3,0.248659095,-1.173865929,-1.422525024
2020-05-15T07:40:00Z,1422,1423.45,1419.5,1420.6,1423.330608,1422.224986,NaN,NaN,NaN,NaN,106028,214486.65,0.090433301,-1.309483398,-1.399916699
2020-05-15T07:45:00Z,1421.1,1422.2,1418.5,1421,1423.118735,1421.91874,NaN,NaN,NaN,NaN,173378,205424.15,0.031194953,-1.360923008,-1.392117961
2020-05-15T07:50:00Z,1421.05,1422.7,1420.45,1422.5,1423.062486,1422.064055,NaN,NaN,NaN,NaN,103806,202223.05,0.117755443,-1.244923658,-1.3626791
2020-05-15T07:55:00Z,1422.65,1424.95,1422.05,1423.25,1423.079533,1422.360541,NaN,NaN,NaN,NaN,272639,197837.85,0.233659989,-1.070604114,-1.304264103
2020-05-15T08:00:00Z,1423.3,1435,1422.8,1433.15,1423.99503,1425.057906,NaN,NaN,NaN,NaN,525695,208338.65,1.038439849,-0.006214291,-1.04465414
2020-05-15T08:05:00Z,1433.2,1449,1433.2,1445.9,1425.986391,1430.268429,NaN,NaN,NaN,NaN,1500052,278516.3,2.432288454,1.995706427,-0.436582027
2020-05-15T08:10:00Z,1446,1447.5,1441,1442.7,1427.50581,1433.376322,NaN,NaN,NaN,NaN,634409,302844.05,2.924836575,3.219463692,0.294627117
2020-05-15T08:15:00Z,1442.2,1453.9,1441.4,1452,1429.732554,1438.032242,NaN,NaN,NaN,NaN,956041,345947.2,3.752366696,4.985085487,1.232718791
2020-05-15T08:20:00Z,1452.2,1452.9,1444.6,1444.6,1431.08414,1439.674181,NaN,NaN,NaN,NaN,566892,370728.65,3.494399793,5.600718532,2.106318739
2020-05-15T08:25:00Z,1444.5,1447.6,1443.35,1444.8,1432.331037,1440.955636,NaN,NaN,NaN,NaN,313931,374263.75,3.135039309,6.025117876,2.890078566
2020-05-15T08:30:00Z,1444.5,1448,1443.25,1444.35,1433.42367,1441.804227,NaN,NaN,NaN,NaN,276372,382030.45,2.67716568,6.236535667,3.559369987
2020-05-15T08:35:00Z,1444.65,1446.1,1443.15,1443.5,1434.3397,1442.22817,NaN,NaN,NaN,NaN,204628,370248.85,2.147678977,6.243968707,4.096289731
2020-05-15T08:40:00Z,1442.7,1457.95,1442.7,1456.8,1436.381545,1445.871128,NaN,NaN,NaN,NaN,931344,393956.65,2.646247836,7.404099526,4.75785169
2020-05-15T08:45:00Z,1457.4,1457.5,1451.7,1456.4,1438.201405,1448.503346,NaN,NaN,NaN,NaN,654404,413744.25,2.730371866,8.170816522,5.440444656
2020-05-15T08:50:00Z,1456.8,1459,1452.25,1458.95,1440.087641,1451.115009,NaN,NaN,NaN,NaN,433074,427641.15,2.765769055,8.897655975,6.13188692
2020-05-15T08:55:00Z,1458.9,1464.5,1456.5,1461.5,1442.034219,1453.711257,NaN,NaN,NaN,NaN,884193,464699.85,2.762292378,9.584752393,6.822460015
2020-05-15T09:00:00Z,1461.7,1461.7,1450.5,1454,1443.122017,1453.783443,NaN,NaN,NaN,NaN,781524,493778,1.983747717,9.302144661,7.318396944
2020-05-15T09:05:00Z,1454.45,1457.45,1451.7,1456.55,1444.342743,1454.475082,NaN,NaN,NaN,NaN,379875,504742.4,1.509564812,9.205352959,7.695788147
2020-05-15T09:10:00Z,1457.05,1458.4,1454.05,1455.2,1445.329766,1454.656312,NaN,NaN,NaN,NaN,281622,504424.5,0.956986819,8.89202167,7.935034852
2020-05-15T09:15:00Z,1455.3,1460,1452.75,1459.95,1446.658878,1455.979734,NaN,NaN,NaN,NaN,391576,518574.15,0.836204495,8.98029047,8.144085975
2020-05-15T09:20:00Z,1460.3,1461,1454.45,1456.2,1447.526253,1456.0348,NaN,NaN,NaN,NaN,537663,540155.9,0.356978505,8.590309107,8.233330602
2020-05-15T09:25:00Z,1455.95,1463.3,1453.55,1462.15,1448.855685,1457.5636,NaN,NaN,NaN,NaN,537659,558369.95,0.400751749,8.734270287,8.333518539
2020-05-15T09:30:00Z,1462.2,1466.7,1460.2,1463.55,1450.191531,1459.0602,NaN,NaN,NaN,NaN,848772,595618.25,0.426905631,8.867150578,8.440244947
2020-05-15T09:35:00Z,1463.85,1463.95,1457.2,1460.25,1451.105938,1459.35765,NaN,NaN,NaN,NaN,617200,612846.3,0.091528135,8.554655116,8.46312698
2020-05-15T09:40:00Z,1460.3,1461.35,1456.2,1458.05,1451.737216,1459.030738,NaN,NaN,NaN,NaN,628661,617994.6,-0.367129309,8.004215344,8.371344653
2020-05-15T09:45:00Z,1458.1,1459,1456.2,1457.95,1452.302015,1458.760553,NaN,NaN,NaN,NaN,435241,564754.05,-0.71994247,7.471416566,8.191359036
2020-05-15T09:50:00Z,1457.8,1461.45,1455.5,1457.75,1452.797286,1458.507915,NaN,NaN,NaN,NaN,541829,560125.05,-0.993448694,6.949548168,7.942996862
2020-05-15T09:55:00Z,1457.6,1457.75,1452,1453.4,1452.852078,1457.230936,NaN,NaN,NaN,NaN,379754,531310.7,-1.507759677,6.058297266,7.566056943
2020-05-18T03:45:00Z,1467.95,1482,1459.4,1480.25,1455.342798,1462.985702,NaN,NaN,NaN,NaN,2591246,632528.4,0.172691235,7.781920987,7.609229752
2020-05-18T03:50:00Z,1480.8,1480.8,1471,1474.45,1457.079817,1465.851777,NaN,NaN,NaN,NaN,1129505,673307.1,0.695630139,8.478767426,7.783137287
2020-05-18T03:55:00Z,1474.2,1480.7,1472.45,1477.05,1458.895288,1468.651332,NaN,NaN,NaN,NaN,683098,693643.4,1.095507914,9.152522179,8.057014265
2020-05-18T04:00:00Z,1476.8,1477,1451.2,1454,1458.450262,1464.988499,NaN,NaN,NaN,NaN,1183121,742568.05,-0.505498361,7.425141314,7.930639675
2020-05-18T04:05:00Z,1454.25,1454.35,1438.7,1449,1457.591147,1460.991374,NaN,NaN,NaN,NaN,1291518,760576.75,-1.914388273,5.537654333,7.452042606
2020-05-18T04:10:00Z,1449,1449,1434.05,1437.65,1455.778315,1455.156031,NaN,NaN,NaN,NaN,870080,771360.55,-3.592059662,2.96196803,6.554027691
2020-05-18T04:15:00Z,1437.45,1446,1428,1445.35,1454.830287,1452.704523,NaN,NaN,NaN,NaN,849741,792193.9,-3.922461181,1.650951215,5.573412396
2020-05-18T04:20:00Z,1444.8,1446.65,1437.15,1443.2,1453.772988,1450.328392,NaN,NaN,NaN,NaN,472893,771628.9,-4.122803534,0.419907978,4.542711512
2020-05-18T04:25:00Z,1442.6,1450,1439,1446.6,1453.120898,1449.396294,NaN,NaN,NaN,NaN,415194,753312.4,-3.810441447,-0.220340297,3.59010115
2020-05-18T04:30:00Z,1446.65,1454.35,1446,1452.65,1453.078089,1450.209721,NaN,NaN,NaN,NaN,483586,758497.95,-2.993243793,-0.151453591,2.841790202
2020-05-18T04:35:00Z,1452.95,1455.2,1448,1454.25,1453.184627,1451.219791,NaN,NaN,NaN,NaN,403854,764609.55,-2.232058021,0.051717676,2.283775697
2020-05-18T04:40:00Z,1454,1457.85,1451.35,1452.55,1453.126933,1451.552343,NaN,NaN,NaN,NaN,341122,762086.85,-1.786668772,0.050439732,1.837108504
2020-05-18T04:45:00Z,1452.85,1454.3,1449,1450.7,1452.906303,1451.339257,NaN,NaN,NaN,NaN,320551,751231.25,-1.567659079,-0.122465345,1.445193734
2020-05-18T04:50:00Z,1450.55,1455.65,1450.05,1453.8,1452.987548,1451.954443,NaN,NaN,NaN,NaN,185577,733627.15,-1.130019628,0.032669199,1.162688827
2020-05-18T04:55:00Z,1453.85,1454,1447.9,1447.95,1452.529589,1450.953332,NaN,NaN,NaN,NaN,343371,708357.1,-1.241909631,-0.389698211,0.85221142
2020-05-18T05:00:00Z,1447.3,1447.3,1443.35,1444.4,1451.790536,1449.314999,NaN,NaN,NaN,NaN,445380,699766.1,-1.51336242,-1.039491605,0.473870815
2020-05-18T05:05:00Z,1444.75,1447,1438.85,1440,1450.718669,1446.986249,NaN,NaN,NaN,NaN,583379,697502,-1.927456311,-1.935449574,-0.007993263
2020-05-18T05:10:00Z,1440.3,1447,1439.2,1445.65,1450.257881,1446.652187,NaN,NaN,NaN,NaN,258458,688662.85,-1.657391454,-2.079732581,-0.422341127
2020-05-18T05:15:00Z,1445.35,1445.7,1440,1441.15,1449.429892,1445.27664,NaN,NaN,NaN,NaN,186392,670891,-1.727769512,-2.582053017,-0.854283505
2020-05-18T05:20:00Z,1441.5,1446.55,1441.2,1444.2,1448.954447,1445.00748,NaN,NaN,NaN,NaN,164907,660148.65,-1.440862269,-2.655361341,-1.214499072
2020-05-18T05:25:00Z,1444.85,1445.9,1441.05,1443.5,1448.458588,1444.63061,NaN,NaN,NaN,NaN,162540,538713.35,-1.223567928,-2.743958981,-1.520391054
2020-05-18T05:30:00Z,1443.45,1445,1441.35,1443.9,1448.044171,1444.447958,NaN,NaN,NaN,NaN,131982,488837.2,-0.976813785,-2.741408285,-1.7645945
2020-05-18T05:35:00Z,1444,1444.6,1440.05,1440.25,1447.33561,1443.398468,NaN,NaN,NaN,NaN,225227,465943.65,-1.023171257,-3.043558571,-2.020387314
2020-05-18T05:40:00Z,1440.4,1443.95,1439.45,1443.1,1446.950555,1443.323851,NaN,NaN,NaN,NaN,223797,417977.45,-0.763878579,-2.975235538,-2.211356959
2020-05-18T05:45:00Z,1443,1443.7,1441,1442.85,1446.577777,1443.205388,NaN,NaN,NaN,NaN,113843,359093.7,-0.558061627,-2.908933993,-2.350872366
2020-05-18T05:50:00Z,1442.2,1442.7,1440.2,1442.7,1446.225252,1443.079041,NaN,NaN,NaN,NaN,128348,322007.1,-0.387903321,-2.835751517,-2.447848196
2020-05-18T05:55:00Z,1441.5,1446,1440.5,1445.9,1446.195683,1443.784281,NaN,NaN,NaN,NaN,292130,294126.55,-0.00010383,-2.447977983,-2.447874153
2020-05-18T06:00:00Z,1445.65,1450,1444.9,1448,1446.359712,1444.838211,NaN,NaN,NaN,NaN,478424,294403.1,0.419016431,-1.924103615,-2.343120046
2020-05-18T06:05:00Z,1448.2,1452.5,1446.4,1447.55,1446.46792,1445.516158,NaN,NaN,NaN,NaN,370578,292172.3,0.644262544,-1.537791866,-2.18205441
2020-05-18T06:10:00Z,1447.5,1448,1442.1,1444.7,1446.3072,1445.312119,NaN,NaN,NaN,NaN,241233,280054.65,0.557951034,-1.484615617,-2.042566651
2020-05-18T06:15:00Z,1444.5,1449.2,1444.15,1448.9,1446.542909,1446.209089,NaN,NaN,NaN,NaN,134817,266602.8,0.804959654,-1.036367084,-1.841326738
2020-05-18T06:20:00Z,1448.8,1449,1444.25,1447.2,1446.602645,1446.456817,NaN,NaN,NaN,NaN,107325,254912.95,0.804974147,-0.835109054,-1.640083201
2020-05-18T06:25:00Z,1447.45,1447.45,1445,1446.25,1446.570586,1446.405113,NaN,NaN,NaN,NaN,57989,241784.85,0.706090289,-0.757470339,-1.463560629
2020-05-18T06:30:00Z,1446.45,1447.5,1445.5,1445.55,1446.477806,1446.191334,NaN,NaN,NaN,NaN,77463,236379.15,0.568426701,-0.753027253,-1.321453954
2020-05-18T06:35:00Z,1445.8,1447.9,1445.25,1445.45,1446.384369,1446.006001,NaN,NaN,NaN,NaN,102165,224318.85,0.457513905,-0.749561572,-1.207075477
2020-05-18T06:40:00Z,1445.55,1447.05,1445.25,1446.75,1446.417608,1446.192001,NaN,NaN,NaN,NaN,86275,206363.6,0.471849807,-0.617263218,-1.089113025
